"name","MissingRate","installedPatchCount","missingPatchCount","missingServicePackCount","PatchGroupName"
"LDN2WS0342","3.03%","66","2","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"GB00WPKIAPP02P","8.33%","12","1","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS040N02","0.00%","65","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws006n02","0.00%","62","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0270","0.00%","72","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS003N02","0.00%","78","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS004N02","0.00%","81","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS017N02","0.00%","61","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS073N02","0.00%","56","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS029N03","0.00%","28","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS072N03","0.00%","63","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0238N02","0.00%","66","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS0053","0.00%","43","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"lDN2ws012N02","0.00%","64","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0135","0.00%","50","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS021N02","0.00%","59","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS014N02","0.00%","93","0","1","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0107","0.00%","51","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS065N02","0.00%","63","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0101N02","0.00%","33","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0200N04","0.00%","44","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS9744","0.00%","50","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS046N02","0.00%","55","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0083","0.00%","31","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS055N02","0.00%","78","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0339","0.00%","66","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0322","0.00%","15","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS071N03","0.00%","66","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0084","0.00%","28","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS0031","0.00%","43","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS0108","0.00%","41","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-00"
"LDN2WS9739","0.00%","138","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9806","0.00%","72","0","1","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS0900","0.00%","59","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS0104","0.00%","39","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9798","0.00%","46","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS0087","0.00%","33","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS8108","0.00%","57","0","2","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS7010","0.00%","32","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8036","0.00%","57","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS056N04","0.00%","63","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9732","0.00%","53","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9654","0.00%","60","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9711","0.00%","55","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9704","0.00%","52","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS057N04","0.00%","66","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9876","0.00%","44","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9772","0.00%","39","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS0117","0.00%","56","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9852","0.00%","44","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS0271","0.00%","61","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-04"
"LDN2WS9729","2.38%","42","1","1","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS9005","1.92%","52","1","1","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws3761","0.00%","22","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS9846","0.00%","49","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS0231","0.00%","69","0","1","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS059N04","0.00%","55","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS0408","0.00%","54","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS9690","0.00%","47","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS9758","0.00%","47","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN1WS8924","0.00%","60","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS0098","0.00%","28","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"LDN2WS9717","0.00%","51","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws6369","0.00%","19","0","0","ldn2ws7001\EMEAPatch1-LDN-c4-p1-sat-12"
"LDN2WS0044","0.00%","55","0","0","ldn2ws7001\EMEAPatch11-DCs-c4-p1-sat-00"
"ldn2ws8109","","","","","ldn2ws7001\EMEAPatch11-DCs-c4-p1-sat-00"
"ldn2ws0280","0.00%","55","0","0","ldn2ws7001\EMEAPatch11-DCs-c4-p1-sat-04"
"ldn2ws0278","0.00%","49","0","0","ldn2ws7001\EMEAPatch11-DCs-c4-p1-sat-08"
"LDN2WS9755","4.55%","44","2","0","ldn2ws7001\EMEAPatch11-Messaging-c4-p1-sat-04"
"LDN2WS0016","7.41%","27","2","0","ldn2ws7001\EMEAPatch11-Messaging-c4-p1-sat-04"
"LDN2WS9650","3.92%","51","2","0","ldn2ws7001\EMEAPatch11-Messaging-c4-p1-sat-04"
"LDN2WS8095","0.00%","51","0","0","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS8097","0.00%","53","0","0","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS9648","0.00%","44","0","0","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS8099","0.00%","60","0","1","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS0029","0.00%","35","0","0","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS0027","0.00%","35","0","0","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS9883","0.00%","47","0","0","ldn2ws7001\EMEAPatch12-Backups-c4-p1-sun-08"
"LDN2WS061N04","0.00%","54","0","0","ldn2ws7001\EMEAPatch9-ClusterN4-c4-p1-sat-04"
"ldn2ws0060","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-np-sat-00"
"ldn2ws8091","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-np-sat-04"
"ldn2ws0020","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-np-sat-08"
"ldn2ws9651","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-np-sat-08"
"ldn2ws013n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0299","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws063n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0038","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws051n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws042n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws010n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws068n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws019n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0338","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0617","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws9857","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0040","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"gb01winfapp11p","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0026","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0100n01","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws015n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws022n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0082","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0134","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0252n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0200n05","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0341","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws074n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0055","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws034n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws071n04","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0102n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws072n04","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws0069","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws0300","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-00"
"ldn2ws9992","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws0115","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9778","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9735","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws057n03","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9536","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9722","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9847","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws7174","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws0072","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws0034","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9657","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9875","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws079n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws0095","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9805","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9710","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws028n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9748","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws1064","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws0125","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-04"
"ldn2ws9718","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws002n02","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws9802","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws8079","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws9685","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws059n03","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws9863","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws0313","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws0402","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws1600","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws9730","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws0102","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws9712","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-08"
"ldn2ws7197","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-12"
"ldn2ws0032","","","","","ldn2ws7002\EMEAPatch1-LDN-c4-p1-sat-12"
"ldn2ws0090","","","","","ldn2ws7002\EMEAPatch11-DCs-c4-p1-sat-00"
"ldn2ws0279","","","","","ldn2ws7002\EMEAPatch11-DCs-c4-p1-sat-00"
"ldn2ws0043","","","","","ldn2ws7002\EMEAPatch11-DCs-c4-p1-sat-08"
"ldn2ws9753","","","","","ldn2ws7002\EMEAPatch11-Messaging-c4-p1-sat-04"
"ldn2ws9649","","","","","ldn2ws7002\EMEAPatch11-Messaging-c4-p1-sat-04"
"ldn2ws0028","","","","","ldn2ws7002\EMEAPatch12-Backups-c4-p1-sun-08"
"ldn2ws9647","","","","","ldn2ws7002\EMEAPatch12-Backups-c4-p1-sun-08"
"ldn2ws9882","","","","","ldn2ws7002\EMEAPatch12-Backups-c4-p1-sun-08"
"ldn2ws8096","","","","","ldn2ws7002\EMEAPatch12-Backups-c4-p1-sun-08"
"ldn2ws0030","","","","","ldn2ws7002\EMEAPatch12-Backups-c4-p1-sun-08"
"ldn2ws8098","","","","","ldn2ws7002\EMEAPatch12-Backups-c4-p1-sun-08"
"ldn2ws061n03","","","","","ldn2ws7002\EMEAPatch9-ClusterN3-c4-p1-sat-04"
"uk1pvtrsqlarc01","0.00%","23","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"LDN3WS7001","0.00%","34","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"uk1cvomsi01","0.00%","26","0","1","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"UK1CVDC04","0.00%","17","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"UK1CVDC03","0.00%","17","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"uk1puuas01","0.00%","23","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"LDN3WS0001","0.00%","24","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-00"
"UK1PUCSER01","2.94%","34","1","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-04"
"UK1CVEQANLYTCS1","29.55%","44","13","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-08"
"NJ1CVCERT02","70.00%","10","7","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-08"
"UK1PUUAS03","35.71%","14","5","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-08"
"uk1puuas02","31.25%","16","5","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sat-08"
"uk1cvbkpxy11","0.00%","37","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sun-08"
"uk1cvbkpxy12","0.00%","33","0","0","ldn2ws7003\EMEAPatch13-LN-c4-p1-sun-08"
"UK1PVINTSQL01","2.33%","43","1","0","ldn2ws7003\nocontroller-catchall00"
"UK1PVCSQL01","2.50%","40","1","0","ldn2ws7003\nocontroller-catchall00"
"uk1pvuassql02","0.00%","15","0","1","ldn2ws7003\nocontroller-catchall00"
"uk1pvuassql03","0.00%","11","0","1","ldn2ws7003\nocontroller-catchall04"
